Customer ID,Fname,Lname,Postal Code,City,State,Region,Salary,Gender,Age,Style,Email,Career,Phone,Car_id,Car_series,Car_type,Car_colors,Car_Price,Branch_ID,Branch_Name,Branch_Tel,Branch_Zipcode,Branch_City,Branch_State,Branch_Region,Payment ID,Payment Date,Payment Method,Amount,Car ID,Order_ID,Car ID,Branch ID,payment_id,Order_date,Quantity,options
7-191-4882-01,Romeo,Bates,40507,Lexington-Fayette, Kentucky,Southeastern,"8,654.00",F,57,medium,Romeo.Bates@ google.com,Financial Advisor,1-654-423-694,,,,,,BX-532-239,BMW of Ontario,086- 859-6271,91761,Ontario,California,Western,PM8-445-874Y,1/4/2018,pay by installments,"$74,400",BMW-X3M-SV,161-837-5792,BMW-mX1-SV,BX-532-239,PM8-445-874Y,24/3/2018,1,Pickup
2-125-5029-71,Ralph,Gilmore,33128,Miami ,Florida,Southeastern,"9,741.00",F,36,medium,Ralph.Gilmore@ google.com,Marketing Manager,1-817-780-046,,,,,,BX-283-372,BMW of Palm Springs,439- 614-5720,92264,Palm Springs,California,Western,PM5-129-676Y,8/4/2018,pay by installments,"$77,900",BMW-X4M-SV,154-428-5737,BMW-mX1-SV,BX-283-372,PM5-129-676Y,28/3/2018,1,Delivery
6-690-9397-43,Isaac,Graves,11040,North Hempstead, New York,Northeastern,"23,916.00",M,62,fast,Isaac.Graves@ google.com,Janitor,1-137-728-351,,,,,,BX-079-491,East Bay BMW,047- 523-4613,93588,Pleasanton,California,Western,PM8-971-928Y,13/4/2018,pay by installments,"$108,900",BMW-X5M-SV,990-032-5607,BMW-mX1-SV,BX-079-491,PM8-971-928Y,28/3/2018,1,Pickup
1-026-5133-93,Tyrese,Burns,94122,San Francisco,California,Western,"24,737.00",F,61,medium,Tyrese.Burns@ google.com,Psychologist,1-775-550-995,,,,,,BX-878-903,BMW of Riverside,307- 830-6363,92504,Riverside,California,Western,PM3-338-174Y,16/4/2018,pay by installments,"$113,700",BMW-X6M-SV,159-357-3517,BMW-mI4-SD,BX-878-903,PM3-338-174Y,29/3/2018,1,Delivery
8-289-2828-34,Reynaldo,Galvan,79401,Lubbock,Texas,Southwestern,"30,876.00",M,30,fast ,Reynaldo.Galvan@ google.com,Clinical Laboratory Technician,1-743-250-152,,,,,,BX-490-499,BMW of Roseville,630- 544-6599,95661,Roseville,California,Western,PM2-190-319Y,17/4/2018,pay by installments,"$87,100",BMW-mIX-SV,413-432-9902,BMW-mI4-SD,BX-490-499,PM2-190-319Y,29/3/2018,1,Pickup
9-514-6703-24,Kolten,Bullock,95201,Stockton,California,Western,"14,148.00",F,56,fast,Kolten.Bullock@ google.com,Veterinarian,1-007-083-718,,,,,,BX-694-367,Niello BMW Sacramento,090- 257-1685,95825,Sacramento,California,Western,PM4-472-810Y,20/4/2018,pay by installments,"$159,000",BMW-mXM-SV,912-959-1396,BMW-mI4-SD,BX-694-367,PM4-472-810Y,31/3/2018,1,Pickup
8-437-6578-16,Valentin,Day,14602,Rochester, New York,Northeastern,"56,970.00",F,26,slow,Valentin.Day@ google.com,Executive Assistant,1-096-989-226,,,,,,BX-349-259,BMW of San Diego,734- 121-2237,92111,San Diego,California,Western,PM2-973-721Y,22/4/2018,pay by installments,"$37,800",BMW-m2S-SD,135-471-4649,BMW-mI4-SD,BX-349-259,PM2-973-721Y,2/4/2018,1,Delivery
2-478-3385-32,Reagan,Barr,70112,New Orleans,Louisiana,Southeastern,"27,608.00",F,67,slow,Reagan.Barr@ google.com,Patrol Officer,1-028-001-623,,,,,,BX-828-629,BMW of San Francisco,010- 894-1531,94103,San Francisco,California,Western,PM1-341-772Y,24/4/2018,pay by installments,"$43,800",BMW-m3S-SD,664-836-5901,BMW-mI4-SD,BX-828-629,PM1-341-772Y,2/4/2018,1,Pickup
1-836-9886-71,Kian,Flores,33602,Tampa,Florida,Southeastern,"44,874.00",F,27,slow,Kian.Flores@ google.com,Cost Estimator,1-289-029-551,,,,,,BX-783-618,BMW of San Luis Obispo,260- 910-4833,93405,San Luis Obispo,California,Western,PM1-171-778Y,25/4/2018,pay by installments,"$45,200",BMW-m4S-SD,798-160-1761,BMW-mI4-SD,BX-783-618,PM1-171-778Y,4/4/2018,1,Delivery
1-632-9172-78,Ronald,Mccann,94612,Oakland,California,Western,"52,422.00",M,64,fast,Ronald.Mccann@ google.com,Software Developer,1-244-039-662,,,,,,BX-429-059,Peter Pan BMW,373- 143-7593,94403,San mateo,California,Western,PM4-996-973Y,27/4/2018,pay by installments,"$56,000",BMW-m5S-SD,598-340-6537,BMW-mI4-SD,BX-429-059,PM4-996-973Y,6/4/2018,1,Pickup
1-850-4797-13,Jairo,White,55411,Minneapolis,Minnesota,MidWestern,"6,234.00",M,61,medium,Jairo.White@ google.com,Zoologist,1-976-125-916,,,,,,BX-692-188,BMW of San Rafael,154- 082-9788,94901,San Rafael,California,Western,PM7-959-220Y,27/4/2018,pay by installments,"$95,700",BMW-m7S-SD,515-584-0731,BMW-mI4-SD,BX-692-188,PM7-959-220Y,6/4/2018,1,Delivery
0-870-7149-49,Austin,Larson,83702,Boise,Idaho,Western,"30,928.00",M,34,medium,Austin.Larson@ google.com,Referee,1-404-912-444,,,,,,BX-820-221,Crevier BMW,490- 188-0702,92705,Santa Ana,California,Western,PM9-323-276Y,29/4/2018,pay by installments,"$87,500",BMW-m8S-SD,959-190-4038,BMW-mI4-SD,BX-820-221,PM9-323-276Y,10/4/2018,1,Pickup
4-160-2488-41,Winston,Fischer,67201,Wichita,Kansas,MidWestern,"28,127.00",F,65,fast,Winston.Fischer@ google.com,Secretary,1-880-195-315,,,,,,BX-366-292,BMW Santa Barbara,928- 177-9439,93105,Santa Barbara,California,Western,PM9-714-195Y,30/4/2018,pay by installments,"$74,300",BMW-mM3-SD,140-207-5170,BMW-mI4-SD,BX-366-292,PM9-714-195Y,12/4/2018,1,Delivery
6-889-9117-95,Aedan,Navarro,48226,Detroit,Michigan,MidWestern,"19,351.00",F,57,medium,Aedan.Navarro@ google.com,Radiologic Technologist,1-479-879-298,,,,,,BX-011-049,Stevens Creek BMW,754- 120-4735,95051,Santa Clara,California,Western,PM2-289-054Y,30/4/2018,pay by installments,"$109,000",BMW-mM5-SD,601-026-3809,BMW-mI4-SD,BX-011-049,PM2-289-054Y,12/4/2018,1,Pickup
1-778-3926-98,Anthony,Grant,46802,Fort Wayne,Indiana,MidWestern,"13,904.00",M,36,medium,Anthony.Grant@ google.com,Writer,1-686-149-369,,,,,,BX-392-853,BMW of Santa Maria,776- 527-3483,93455,Santa Maria,California,Western,PM1-734-589Y,1/5/2018,pay by installments,"$134,100",BMW-mM8-SD,527-720-7108,BMW-mI4-SD,BX-392-853,PM1-734-589Y,14/4/2018,1,Pickup
9-567-8962-39,Camron,Pittman,99501,Anchorage,Alaska,Western,"64,544.00",F,43,medium,Camron.Pittman@ google.com,Historian,1-163-096-520,,,,,,BX-782-494,Santa Monica,039- 795-8806,90401,Santa Monica,California,Western,PM9-734-967Y,2/5/2018,pay by installments,"$52,000",BMW-mI4-SD,569-112-3459,BMW-mI4-SD,BX-782-494,PM9-734-967Y,15/4/2018,1,Pickup
3-529-8312-75,Daniel,Holder,68508,Lincoln,Nebraska,MidWestern,"37,945.00",M,51,fast,Daniel.Holder@ google.com,Registered Nurse,1-238-485-869,,,,,,BX-677-283,Hansel BMW,434- 769-2317,95407,Santa Rosa,California,Western,PM7-301-979Y,4/5/2018,pay by installments,"$119,300",BMW-mI7-SD,565-280-0816,BMW-mI4-SD,BX-677-283,PM7-301-979Y,15/4/2018,1,Pickup
9-713-4107-23,Alejandro,Maynard,76102,Fort Worth,Texas,Southwestern,"43,862.00",F,46,slow,Alejandro.Maynard@ google.com,Physician,1-202-634-056,,,,,,BX-503-918,BMW of Monterey,618- 450-7812,93955,Seaside,California,Western,PM0-034-306Y,8/5/2018,pay by installments,"$38,200",BMW-S2c-CP,561-614-4596,BMW-mI4-SD,BX-503-918,PM0-034-306Y,18/4/2018,1,Pickup
3-560-5189-40,Jameson,Braun,23510,Norfolk,Virginia,Southeastern,"14,373.00",M,56,fast,Jameson.Braun@ google.com,Database administrator,1-593-328-418,,,,,,BX-407-764,Center BMW,382- 110-3222,91401,Sherman Oaks,California,Western,PM2-987-615Y,10/5/2018,paid in full,"$47,400",BMW-S4c-CP,523-553-3473,BMW-mI4-SD,BX-407-764,PM2-987-615Y,19/4/2018,1,Pickup
6-697-9613-23,Landen,Dodson,20318,Arlington,Virginia,Southeastern,"42,081.00",F,70,medium,Landen.Dodson@ google.com,Computer Systems Administrator,1-512-080-120,,,,,,BX-750-046,Rusnak BMW,397- 896-5649,91362,Thousand Oaks,California,Western,PM1-351-927Y,13/5/2018,paid in full,"$87,500",BMW-S8c-CP,122-330-2359,BMW-mI4-SD,BX-750-046,PM1-351-927Y,23/4/2018,1,Pickup
0-902-9288-78,Baron,Reed,80202,Denver,Colorado,Western,"37,634.00",M,45,slow,Baron.Reed@ google.com,Computer Systems Analyst,1-928-443-941,,,,,,BX-248-106,South Bay BMW,343- 839-4092,90504,Torrance,California,Western,PM2-720-801Y,14/5/2018,paid in full,"$62,850",BMW-M2c-CP,923-518-7939,BMW-mI4-SD,BX-248-106,PM2-720-801Y,24/4/2018,1,Pickup
3-056-4584-24,Jamarion,Huerta,91911,Sacramento,California,Western,"37,067.00",F,54,slow,Jamarion.Huerta@ google.com,Automotive mechanic,1-853-983-998,,,,,,BX-826-974,Valencia BMW,874- 045-4020,91355,Valencia,California,Western,PM1-017-795Y,15/5/2018,paid in full,"$78,300",BMW-M4c-CP,492-936-7311,BMW-mI4-SD,BX-826-974,PM1-017-795Y,25/4/2018,1,Pickup
1-827-9895-46,Elias,Mckinney,88901,Las Vegas,Nevada,Western,"44,035.00",M,31,slow,Elias.Mckinney@ google.com,Substance Abuse Counselor,1-648-979-541,,,,,,BX-305-977,BMW of Visalia,073- 881-3864,93291,Visalia,California,Western,PM6-244-955Y,16/5/2018,paid in full,"$139,100",BMW-M8c-CP,982-816-1396,BMW-mI4-SD,BX-305-977,PM6-244-955Y,27/4/2018,1,Pickup
1-378-3459-37,Ricky,Juarez,28105,Charlotte,North Carolina,Southeastern,"55,215.00",F,42,slow,Ricky.Juarez@ google.com,Professional athlete,1-554-904-497,,,,,,BX-830-292,BMW of Vista,982- 188-4473,92081,Vista,California,Western,PM2-288-467Y,19/5/2018,paid in full,"$55,500",BMW-S4-CVB,023-504-2523,BMW-mI4-SD,BX-830-292,PM2-288-467Y,2/5/2018,1,Pickup
0-877-8567-05,Francisco,Floyd,7101,Newark,New Jersey,Northeastern,"15,596.00",M,51,fast,Francisco.Floyd@ google.com,Statistician,1-972-722-444,,,,,,BX-247-326,Gebhardt BMW,893- 486-8829,80301,Boulder,Colorado,Western,PM3-009-249Y,21/5/2018,paid in full,"$97,100",BMW-S8-CVB,053-310-0282,BMW-mI4-SD,BX-247-326,PM3-009-249Y,2/5/2018,1,Delivery
6-069-9399-60,Jakob,Dean,30301,Atlanta,Georgia,Southeastern,"30,475.00",F,59,medium,Jakob.Dean@ google.com,Surveyor,1-324-993-120,,,,,,BX-515-351,Winslow BMW of Colorado Springs,403- 929-3190,80918,Colorado Springs,Colorado,Western,PM7-273-274Y,23/5/2018,pay by installments,"$52,800",BMW-Z4-CVB,904-544-8657,BMW-mI7-SD,BX-515-351,PM7-273-274Y,4/5/2018,1,Delivery
7-761-5367-40,Junior,Beck,93722,Fresno,California,Western,"45,400.00",F,31,medium,Junior.Beck@ google.com,Farmer,1-130-491-540,,,,,,BX-857-923,BMW of Denver Downtown,333- 783-3101,80246,Denver,Colorado,Western,PM3-550-223Y,24/5/2018,pay by installments,"$89,700",BMW-M4-CVB,980-108-3700,BMW-mI7-SD,BX-857-923,PM3-550-223Y,6/5/2018,1,Delivery
2-250-5381-58,Jaxon,Colon,48127,Detroit,Michigan,MidWestern,"19,184.00",F,60,medium,Jaxon.Colon@ google.com,Judge,1-105-598-322,,,,,,BX-868-249,Schomp BMW,083- 148-2826,80129,Highlands Ranch,Colorado,Western,PM8-312-513Y,28/5/2018,pay by installments,"$148,700",BMW-M8-CVB,314-411-4801,BMW-mI7-SD,BX-868-249,PM8-312-513Y,7/5/2018,1,Delivery
2-795-4392-87,Kenneth,Mcgrath,92345,San Jose ,California,Western,"48,066.00",F,47,fast,Kenneth.Mcgrath@ google.com,Microbiologist,1-733-763-095,,,,,,BX-345-790,Co's BMW Center,757- 572-8702,80538,Loveland,Colorado,Western,PM6-452-765Y,30/5/2018,pay by installments,"$39,100",BMW-mX1-SV,228-028-3495,BMW-mI7-SD,BX-345-790,PM6-452-765Y,8/5/2018,1,Delivery
5-389-6081-71,Mauricio,Underwood,77433,Plano,Texas,Southwestern,"42,807.00",F,28,slow,Mauricio.Underwood@ google.com,Physical Therapist,1-861-411-717,,,,,,BX-452-204,BMW of Bridgeport,832- 048-7321,06606,Bridgeport,Connecticut,Northeastern ,PM8-949-574Y,6/6/2018,pay by installments,"$46,200",BMW-mX3-SV,398-258-8025,BMW-mI7-SD,BX-452-204,PM8-949-574Y,13/5/2018,1,Delivery
4-736-1658-44,Paxton,Haley,32789,Orlando,Florida,Southeastern,"57,200.00",M,39,fast,Paxton.Haley@ google.com,Chef,1-785-584-389,,,,,,BX-630-973,BMW of Darien,307- 087-9908,06820,Darien,Connecticut,Northeastern ,PM2-493-310Y,6/6/2018,pay by installments,"$54,200",BMW-mX4-SV,964-967-3284,BMW-mI7-SD,BX-630-973,PM2-493-310Y,15/5/2018,1,Delivery
2-025-1755-64,Talon,Ruiz,46774,Fort Wayne, Indiana,MidWestern,"43,759.00",M,64,medium,Talon.Ruiz@ google.com,Mason,1-637-740-334,,,,,,BX-883-629,BMW of Greenwich,728- 081-2295,06830,Greenwich,Connecticut,Northeastern ,PM6-515-372Y,10/6/2018,pay by installments,"$61,600",BMW-mX5-SV,444-985-9624,BMW-mI7-SD,BX-883-629,PM6-515-372Y,20/5/2018,1,Delivery
4-682-7167-23,Christian,Rowe,96759,Honolulu,Hawaii,Western,"56,096.00",M,52,slow,Christian.Rowe@ google.com,Environmental scientist,1-440-091-972,,,,,,BX-010-988,New country BMW,535- 355-1448,06120,Hartford,Connecticut,Northeastern ,PM0-543-201Y,11/6/2018,paid in full,"$70,100",BMW-mX6-SV,914-667-7197,BMW-mI7-SD,BX-010-988,PM0-543-201Y,20/5/2018,1,Delivery
0-656-5242-08,Miles,Velazquez,89104,Las Vegas,Nevada,Western,"66,781.00",M,63,slow,Miles.Velazquez@ google.com,Anthropologist,1-035-760-767,,,,,,BX-672-535,BMW of New London,440- 910-7578,06320,New London,Connecticut,Northeastern ,PM6-808-944Y,12/6/2018,pay by installments,"$77,850",BMW-mX7-SV,761-236-7263,BMW-mI7-SD,BX-672-535,PM6-808-944Y,21/5/2018,1,Delivery
9-602-2287-34,Wade,Valdez,99505,Anchorage,Alaska,Western,"24,323.00",F,70,slow,Wade.Valdez@ google.com,Insurance Agent,1-120-240-935,,,,,,BX-039-325,BMW of North Haven,309- 500-3476,06473,North Haven,Connecticut,Northeastern ,PM2-930-777Y,17/6/2018,pay by installments,"$74,400",BMW-X3M-SV,773-195-8787,BMW-mI7-SD,BX-039-325,PM2-930-777Y,22/5/2018,1,Pickup
0-816-3600-98,Isaias,Bonilla,85201,Mesa,Arizona,Southwestern,"15,098.00",F,57,fast,Isaias.Bonilla@ google.com,Diagnostic Medical Sonographer,1-386-112-323,,,,,,BX-678-505,BMW of Ridgefield,020- 388-3822,06877,Ridgefield,Connecticut,Northeastern ,PM3-925-835Y,21/6/2018,paid in full,"$77,900",BMW-X4M-SV,255-131-2186,BMW-mI7-SD,BX-678-505,PM3-925-835Y,24/5/2018,1,Delivery
6-997-1709-53,Osvaldo,King,20330,Arlington,Texas,Southwestern,"40,562.00",F,70,medium,Osvaldo.King@ google.com,Massage Therapist,1-325-042-623,,,,,,BX-387-108,BMW of Watertown,052- 979-4827,06795,Watertown,Connecticut,Northeastern ,PM1-695-300Y,22/6/2018,paid in full,"$108,900",BMW-X5M-SV,617-592-0615,BMW-mI7-SD,BX-387-108,PM1-695-300Y,28/5/2018,1,Delivery
4-998-6189-69,Victor,Walters,33702,St. Petersburg,Florida,Southeastern,"53,392.00",M,34,medium,Victor.Walters@ google.com,Bookkeeping clerk,1-931-308-452,,,,,,BX-304-222,i. g. Burton BMW,707- 966-0177,19963,Milford,Delaware,Mid-Atlantic,PM8-587-250Y,23/6/2018,pay by installments,"$113,700",BMW-X6M-SV,209-441-3370,BMW-mI7-SD,BX-304-222,PM8-587-250Y,30/5/2018,1,Delivery
5-143-4055-35,Luca,Rice,43537,Toledo,Ohio,MidWestern,"43,090.00",F,67,fast,Luca.Rice@ google.com,Recreation & Fitness Worker,1-741-110-060,,,,,,BX-436-895,Union Park BMW,828- 984-1328,19806,Wilmington,Delaware,Mid-Atlantic,PM1-279-105Y,23/6/2018,pay by installments,"$87,100",BMW-mIX-SV,642-913-1294,BMW-mI7-SD,BX-436-895,PM1-279-105Y,2/6/2018,1,Delivery
5-740-8508-27,Aarav,Gardner,44101,Cleveland,Ohio,MidWestern,"39,003.00",M,58,medium,Aarav.Gardner@ google.com,Musician,1-711-117-051,,,,,,BX-949-021,Vista BMW Coconut Creek,780-562-0627,33073,Coconut Creek,Florida,Southeasternmost,PM4-912-846Y,27/6/2018,paid in full,"$159,000",BMW-mXM-SV,506-635-7160,BMW-mI7-SD,BX-949-021,PM4-912-846Y,3/6/2018,1,Delivery
8-855-9552-67,Broderick,Hayden,45201,Cincinnati,Ohio,MidWestern,"51,953.00",F,47,fast ,Broderick.Hayden@ google.com,Systems Analyst,1-951-292-415,,,,,,BX-952-462,Fields BMW of Daytona,480- 256-6238,32124,Daytona Beach,Florida,Southeasternmost,PM8-725-202Y,29/6/2018,pay by installments,"$37,800",BMW-m2S-SD,703-035-9869,BMW-mI7-SD,BX-952-462,PM8-725-202Y,3/6/2018,1,Delivery
6-313-5476-04,Jordan,Buckley,97035,Portland,Oregon,Western,"68,763.00",F,46,fast,Jordan.Buckley@ google.com,Sports Coach,1-411-109-785,,,,,,BX-765-536,BMW of Delray Beach,075- 621-6895,33444,Delray Beach,Florida,Southeasternmost,PM2-792-715Y,30/6/2018,pay by installments,"$43,800",BMW-m3S-SD,453-465-7612,BMW-mI7-SD,BX-765-536,PM2-792-715Y,4/6/2018,1,Delivery
5-806-3221-04,Judah,Armstrong,23324,Chesapeake,Virginia,Southeastern,"8,518.00",F,29,slow,Judah.Armstrong@ google.com,Security Guard,1-487-979-416,,,,,,BX-650-242,BMW of Fort Lauderdale,646- 718-3675,33316,Fort Lauderdale,Florida,Southeasternmost,PM4-126-848Y,13/7/2018,pay by installments,"$45,200",BMW-m4S-SD,886-033-4864,BMW-mI7-SD,BX-650-242,PM4-126-848Y,4/6/2018,1,Delivery
4-620-5128-31,Ryder,Flynn,45202,Cincinnati,Ohio,MidWestern,"63,745.00",M,29,slow,Ryder.Flynn@ google.com,Budget analyst,1-861-091-932,,,,,,BX-604-019,BMW of Fort Myers,105- 339-1929,33908,Fort Myers,Florida,Southeasternmost,PM2-594-745Y,13/7/2018,pay by installments,"$56,000",BMW-m5S-SD,069-116-5384,BMW-mI7-SD,BX-604-019,PM2-594-745Y,5/6/2018,1,Delivery
7-155-4409-49,Franco,Cohen,77573,Fort Worth,Texas,Southwestern,"66,859.00",M,48,slow,Franco.Cohen@ google.com,Art Director,1-572-319-994,,,,,,BX-342-146,Coggin BMW Treasure Coast,292- 542-3189,34982,Fort Pierce,Florida,Southeasternmost,PM6-265-798Y,18/7/2018,pay by installments,"$95,700",BMW-m7S-SD,260-142-3224,BMW-mI7-SD,BX-342-146,PM6-265-798Y,5/6/2018,1,Delivery
3-001-5684-82,Colin,Bond,46801,Fort Wayne,Indiana,MidWestern,"41,084.00",M,54,fast,Colin.Bond@ google.com,Electrician,1-314-585-005,,,,,,BX-015-550,BMW of Fort Walton Beach,331- 776-2035,32547,Fort Walton Beach,Florida,Southeasternmost,PM5-270-093Y,18/7/2018,paid in full,"$87,500",BMW-m8S-SD,598-494-0312,BMW-mI7-SD,BX-015-550,PM5-270-093Y,6/6/2018,1,Delivery
5-953-6436-10,Jamison,Gallagher,91020,Glendale, Arizona,Southwestern,"48,877.00",F,46,medium,Jamison.Gallagher@ google.com,Hairdresser,1-899-886-048,,,,,,BX-072-713,BMW of Gainesville,632- 857-0850,32609,Gainesville,Florida,Southeasternmost,PM9-769-312Y,19/7/2018,pay by installments,"$74,300",BMW-mM3-SD,580-967-9167,BMW-mI7-SD,BX-072-713,PM9-769-312Y,9/6/2018,1,Delivery
7-312-8991-68,Easton,Hoffman,40502,Lexington-Fayette,Kentucky,Southeastern,"20,420.00",M,33,medium,Easton.Hoffman@ google.com,Logistician,1-367-945-680,,,,,,BX-241-264,Tom Bush BMW Jacksonville,356- 305-2971,32225,Jacksonville,Florida,Southeasternmost,PM7-914-931Y,19/7/2018,pay by installments,"$109,000",BMW-mM5-SD,158-973-8466,BMW-mI7-SD,BX-241-264,PM7-914-931Y,16/6/2018,1,Delivery
3-652-7726-89,Trevon,Chavez,93307,San Jose,California,Western,"39,299.00",F,63,fast,Trevon.Chavez@ google.com,Cashier,1-059-712-674,,,,,,BX-560-426,Tom Bush BMW Orange Park,599- 529-6444,32244,Jacksonville,Florida,Southeasternmost,PM5-765-613Y,19/7/2018,paid in full,"$134,100",BMW-mM8-SD,833-545-7644,BMW-mI7-SD,BX-560-426,PM5-765-613Y,17/6/2018,1,Delivery
9-260-0936-12,Isaiah,Huff,67208,Wichita,Kansas,MidWestern,"58,060.00",M,66,medium,Isaiah.Huff@ google.com,Carpenter,1-445-210-911,,,,,,BX-168-602,Braman BMW Jupiter,583- 921-0842,33458,Jupiter,Florida,Southeasternmost,PM1-252-134Y,23/7/2018,paid in full,"$52,000",BMW-mI4-SD,910-071-1646,BMW-mI7-SD,BX-168-602,PM1-252-134Y,19/6/2018,1,Delivery
5-418-1378-80,Ahmad,Cochran,79938,Austin,Texas,Southwestern,"18,641.00",F,48,medium,Ahmad.Cochran@ google.com,Recreational Therapist,1-771-818-018,,,,,,BX-062-521,Fields BMW Lakeland,105- 067-2977,33809,Lakeland,Florida,Southeasternmost,PM8-973-778Y,26/7/2018,pay by installments,"$119,300",BMW-mI7-SD,915-559-5193,BMW-mI7-SD,BX-062-521,PM8-973-778Y,19/6/2018,1,Delivery
1-528-9416-72,Elliott,Knight,11001,North Hempstead,New York,Northeastern,"24,570.00",F,57,slow,Elliott.Knight@ google.com,Telemarketer,1-145-868-255,,,,,,BX-905-444,Melbourne BMW,732- 319-8273,32901,Melbourne,Florida,Southeasternmost,PM3-625-734Y,27/7/2018,pay by installments,"$38,200",BMW-S2c-CP,838-777-3114,BMW-mI7-SD,BX-905-444,PM3-625-734Y,21/6/2018,1,Delivery
7-317-2320-06,William,Schmidt,53201,Milwaukee,Wisconsin,MidWestern,"37,020.00",M,35,fast,William.Schmidt@ google.com,Civil Engineer,1-308-715-104,,,,,,BX-688-340,Braman BMW,562- 928-2027,33137,Miami,Florida,Southeasternmost,PM5-710-783Y,27/7/2018,paid in full,"$47,400",BMW-S4c-CP,205-049-1540,BMW-mI7-SD,BX-688-340,PM5-710-783Y,22/6/2018,1,Delivery
7-157-7598-68,Miguel,Ferrell,30033,Atlanta,Georgia,Southeastern,"22,380.00",M,26,medium,Miguel.Ferrell@ google.com,Librarian,1-737-741-154,,,,,,BX-650-098,South Motors BMW,813- 943-8250,33157,Miami,Florida,Southeasternmost,PM7-772-043Y,27/7/2018,pay by installments,"$87,500",BMW-S8c-CP,733-880-5315,BMW-mI7-SD,BX-650-098,PM7-772-043Y,23/6/2018,1,Delivery
3-993-3300-17,Branson,Rhodes,91203,Glendale,Arizona,Southwestern,"26,291.00",M,43,fast ,Branson.Rhodes@ google.com,Compliance Officer,1-207-749-887,,,,,,BX-887-954,Germain BMW of Naples,431- 888-5843,34110,Naples,Florida,Southeasternmost,PM5-371-817Y,30/7/2018,paid in full,"$62,850",BMW-M2c-CP,685-722-4786,BMW-mI7-SD,BX-887-954,PM5-371-817Y,24/6/2018,1,Delivery
2-550-5368-33,Jacoby,Ray,78245,Garland,Texas,Southwestern,"21,697.00",F,65,fast,Jacoby.Ray@ google.com,Paralegal,1-460-487-829,,,,,,BX-305-277,BMW of Ocala,146- 474-1093,34474,Ocala,Florida,Southeasternmost,PM2-566-014Y,1/8/2018,pay by installments,"$78,300",BMW-M4c-CP,364-572-6855,BMW-mI7-SD,BX-305-277,PM2-566-014Y,29/6/2018,1,Delivery
1-187-9283-05,Tobias,Wolf,87101,Albuquerque,New Mexico,Southwestern,"40,027.00",F,36,slow,Tobias.Wolf@ google.com,Urban Planner,1-979-553-809,,,,,,BX-618-677,Fields BMW South Orlando,326- 982-9309,32837,Orlando,Florida,Southeasternmost,PM9-205-067Y,3/8/2018,paid in full,"$139,100",BMW-M8c-CP,434-005-5790,BMW-mI7-SD,BX-618-677,PM9-205-067Y,29/6/2018,1,Delivery
8-650-5045-03,Julien,Galloway,96801,Honolulu,Hawaii,Western,"21,537.00",M,63,slow,Julien.Galloway@ google.com,Marriage & Family Therapist,1-253-502-164,,,,,,BX-403-380,Ferman BMW,216- 430-6687,34684,Palm Harbor,Florida,Southeasternmost,PM1-954-306Y,5/8/2018,pay by installments,"$55,500",BMW-S4-CVB,512-972-4119,BMW-mI7-SD,BX-403-380,PM1-954-306Y,30/6/2018,1,Delivery
0-787-1129-23,Kingston,Phelps,85208,Mesa,Arizona,Southwestern,"40,884.00",F,67,slow,Kingston.Phelps@ google.com,Occupational Therapist,1-462-922-211,,,,,,BX-132-252,Lauderdale BMW of Pembroke Pines,187- 965-6575,33331,Pembroke Pines,Florida,Southeasternmost,PM6-070-641Y,5/8/2018,pay by installments,"$97,100",BMW-S8-CVB,911-149-0484,BMW-mI7-SD,BX-132-252,PM6-070-641Y,2/7/2018,1,Delivery
0-274-6953-74,Brayan,Carey,77479,Plano,Texas,Southwestern,"21,332.00",F,39,slow,Brayan.Carey@ google.com,Market Research Analyst,1-127-671-866,,,,,,BX-591-207,Sandy Sansing BMW,040- 000-0440,32505,Pensacola,Florida,Southeasternmost,PM9-850-621Y,10/8/2018,paid in full,"$52,800",BMW-Z4-CVB,253-273-7237,BMW-mI7-SD,BX-591-207,PM9-850-621Y,7/7/2018,1,Delivery
